Timestamp,Username,Name,Email,Phone Number,Date,Time Start,Court Room Number,Judge Name 1,Judge Name 2,Notes,Attorneys Present,The judge was impartial,Explanation,The judge was professional,Explanation.1,The judge was rational,Explanation.2,The judge was compassionate,Explanation.3,The judge was respectful,Explanation.4,The judge was unbiased,Explanation.5,The judge was patient,Explanation.6,The judge was audible,Explanation.7,The judge was intelligible,Explanation.8,The judge's questions were relevant,Explanation.9,The judge's decision was understandable,Explanation.10,The judge was considerate,Explanation.11,The judge was punctual,Explanation.12,The judge was attentive,Explanation.13,The judge was prepared,Explanation.14,The judge was authoritative,Explanation.15,Is there anything else you wish to address?,Unnamed: 45
2021/03/03 10:30:00,Deanna Jimenez,carolsmith@gmail.com,Deanna Jimenez,,2021/03/03,10:30:00,Chicago Courtroom 304,,,,Hunter Mclaughlin,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Disagree,,Strongly Agree,,judge apologized for using male pronouns ,
2021/04/27 12:30:00,Timothy Ferguson,trobinson@beltran.com,Timothy Ferguson,,2021/04/27,12:30:00,Chicago Courtroom 102,Elizabeth Romero,,,Megan Miller,Disagree,,Agree,,Agree,,Disagree,,Disagree,,Disagree,,Disagree,,Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Agree,,I could not...,
2021/11/22 10:00:00,Jean Erickson,justin03@yahoo.com,Jean Erickson,,2021/11/22,10:00:00,Chicago Courtroom 700,Sharon Harris,,,Tammy Williamson,Neutral,,Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,,
2021/11/11 12:30:00,Jennifer Blackburn,smithdenise@melton-goodman.info,Jennifer Blackburn,,2021/11/11,12:30:00,Chicago Courtroom 308,Shaun Hayes,,,Jeremy Ingram,Neutral,,Neutral,,Agree,,Strongly Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,The Judge was...,
2021/07/06 09:30:00,Kathleen Riggs,samanthahall@gmail.com,Kathleen Riggs,,2021/07/06,9:30:00,Chicago Courtroom 100,,,,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,already served part of a long term and his attorney,
2021/01/22 09:30:00,Jennifer Wise,lopezlisa@knapp.info,Jennifer Wise,,2021/01/22,9:30:00,Chicago Courtroom 700,Brandon Clark,,,,Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Disagree,,Neutral,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Neutral,,Neutral,,Disagree,,Defendant did not have an attorney,
2021/02/03 09:30:00,Megan Clark,brookschristopher@schwartz.biz,Megan Clark,,2021/02/03,9:30:00,Chicago Courtroom 100,Michelle Scott,,,Michael Noble,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Neutral,,Defendant did not have an attorney,
2021/12/13 12:30:00,Renee Smith,wrodriguez@cross-sexton.com,Renee Smith,,2021/12/13,12:30:00,Chicago Courtroom 502,Jason Smith,,,Sandra Casey,Strongly Agree,,Strongly Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,Neutral,,,
2021/03/25 10:00:00,Laura White,dannysolis@clarke-hernandez.biz,Laura White,,2021/03/25,10:00:00,Chicago Courtroom 203,Jessica Bullock,,,Manuel Moore,Disagree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,The attorney was...,
2021/07/14 09:30:00,Jean Erickson,justin03@yahoo.com,Jean Erickson,,2021/07/14,9:30:00,Chicago Courtroom 102,,,,James Thornton,Neutral,,Neutral,,Strongly Agree,,Disagree,,Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Neutral,,Strongly Agree,,Disagree,,Offered a continuance due to private...,
2021/02/18 09:30:00,James Williams,jaredboyd@jensen-fowler.com,James Williams,,2021/02/18,9:30:00,Chicago Courtroom 100,,,,Ryan Hall,Agree,,Disagree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Agree,,Strongly Disagree,,,
2021/08/27 12:30:00,Travis Rodriguez,jacobsondale@yahoo.com,Travis Rodriguez,,2021/08/27,12:30:00,Chicago Courtroom 306,Michael Pruitt,,,James Johnson,Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Agree,,Neutral,,Strongly Disagree,,Agree,,Agree,,Neutral,,,
2021/11/24 09:30:00,Laura Hampton,bradley75@gmail.com,Laura Hampton,,2021/11/24,9:30:00,Chicago Courtroom 602,,,,Danielle Duran,Agree,,Neutral,,Strongly Disagree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,patient,
2021/03/17 10:00:00,Cassie Bailey,jgreen@hotmail.com,Cassie Bailey,,2021/03/17,10:00:00,Chicago Courtroom 305,,,,Sabrina Davis,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Defendant did not have an attorney,
2021/05/06 12:00:00,Travis Rodriguez,jacobsondale@yahoo.com,Travis Rodriguez,,2021/05/06,12:00:00,Chicago Courtroom 102,Jeffrey Smith,,,Stephen Davis,Disagree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Neutral,,Agree,,Strongly Disagree,,Neutral,,Agree,,Neutral,,Strongly Agree,,Agree,,Agree,,,
2021/10/08 10:00:00,Amanda Padilla,charlesgarcia@glover.com,Amanda Padilla,,2021/10/08,10:00:00,Chicago Courtroom 100,Trevor Doyle,,,Michelle Sanchez,Agree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Disagree,,Strongly Disagree,,Neutral,,Strongly Agree,,Strongly Agree,,,
2021/08/03 09:30:00,Jason Davis,susan82@yahoo.com,Jason Davis,,2021/08/03,9:30:00,Chicago Courtroom 100,Jack Brown,,,Natalie Park,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Disagree,,Strongly Disagree,,Agree,,Agree,,The Judge was...,
2021/11/30 10:00:00,Christopher Shields,timothygreene@grimes.com,Christopher Shields,,2021/11/30,10:00:00,Chicago Courtroom 100,Denise Ellis,,,,Neutral,,Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,I think the judge was transparent...,
2021/09/30 12:30:00,Katie King,pattersonchristopher@hotmail.com,Katie King,,2021/09/30,12:30:00,Chicago Courtroom 100,Brian Hill,,,Elizabeth Mason,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Neutral,,Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Agree,,and the judge explained to defendant,
2021/05/18 11:00:00,Charles Martinez,qmcbride@ayers-warner.info,Charles Martinez,,2021/05/18,11:00:00,Chicago Courtroom 100,Randy Allen,,,Walter Hunt,Strongly Agree,,Neutral,,Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Disagree,,Neutral,,judge apologized for using male pronouns ,
2021/01/07 12:00:00,Michael Lawrence,kimberlybyrd@carter.org,Michael Lawrence,,2021/01/07,12:00:00,Chicago Courtroom 606,Rachel Rice,,,Christina Ramirez,Disagree,,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Disagree,,Strongly Disagree,,Strongly Disagree,,Neutral,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,PD asked for community service,
2021/12/30 10:30:00,Jennifer Miles,aburton@osborne.com,Jennifer Miles,,2021/12/30,10:30:00,Chicago Courtroom 604,Melvin Mccoy,,,Rebecca Randolph,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Disagree,,Strongly Agree,,Disagree,,Agree,,Agree,,Offered a continuance due to private...,
2021/12/15 09:30:00,Katie King,pattersonchristopher@hotmail.com,Katie King,,2021/12/15,9:30:00,Chicago Courtroom 700,Miss Pamela Wilson,,,Deanna Davis,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Agree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Pobation office was OK with the outcome...,
2021/04/21 09:30:00,Sarah Ward,marvin16@hotmail.com,Sarah Ward,,2021/04/21,9:30:00,Chicago Courtroom 100,Kevin Martinez,,,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,The attorney was...,
2021/03/08 09:30:00,Charles Spencer,barbara90@gmail.com,Charles Spencer,,2021/03/08,9:30:00,Chicago Courtroom 205,,,,Joshua Chan,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Agree,,Neutral,,Agree,,Strongly Disagree,,The attorney was...,
2021/02/04 12:30:00,Corey Robinson,sevans@pruitt-johnson.com,Corey Robinson,,2021/02/04,12:30:00,Chicago Courtroom 100,,,,Kimberly Taylor,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Disagree,,Neutral,,Strongly Disagree,,Agree,,patient,
2021/04/09 09:30:00,Teresa Sellers,andreamoses@gmail.com,Teresa Sellers,,2021/04/09,9:30:00,Chicago Courtroom 100,Philip Cole,,,Christopher White,Strongly Disagree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Neutral,,Disagree,,Disagree,,Strongly Disagree,,Agree,,Strongly Disagree,,Agree,,Disagree,,Strongly Agree,,Disagree,,Disagree,,Everything seemed,
2021/03/31 09:30:00,Charles Martinez,qmcbride@ayers-warner.info,Charles Martinez,,2021/03/31,9:30:00,Chicago Courtroom 102,,,,William Weaver,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,Disagree,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,The hearing went quickly,
2021/08/05 11:00:00,Eric Dennis,jennifer09@wilson-valdez.org,Eric Dennis,,2021/08/05,11:00:00,Chicago Courtroom 606,Jennifer Reed,,,Alicia Greene,Agree,,Agree,,Neutral,,Agree,,Neutral,,Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Neutral,,Disagree,,Agree,,Disagree,,,
2021/10/20 09:30:00,Jacqueline Salazar,sgraham@edwards.com,Jacqueline Salazar,,2021/10/20,9:30:00,Chicago Courtroom 100,Connie Williams,,,Bradley Johnson,Agree,,Agree,,Disagree,,Neutral,,Agree,,Disagree,,Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Disagree,,Agree,,Strongly Disagree,,Agree,,The attorney was...,
2021/02/11 12:30:00,Kenneth Shepherd,angela18@mayo-griffin.com,Kenneth Shepherd,,2021/02/11,12:30:00,Chicago Courtroom 100,,,,,Disagree,,Strongly Agree,,Disagree,,Strongly Agree,,Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Neutral,,Strongly Agree,,Disagree,,Agree,,,
2021/06/02 09:30:00,Sarah Gibbs,bgarcia@brown.biz,Sarah Gibbs,,2021/06/02,9:30:00,Chicago Courtroom 206,Mark Love,,,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Agree,,Strongly Disagree,,Neutral,,The Judge was...,
2021/06/16 12:30:00,Ann Taylor,brownelizabeth@gmail.com,Ann Taylor,,2021/06/16,12:30:00,Chicago Courtroom 704,Chelsea Berry,,,,Neutral,,Disagree,,Disagree,,Agree,,Disagree,,Agree,,Agree,,Neutral,,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Agree,,Neutral,,Agree,,PD asked for community service,
2021/02/10 09:30:00,Marc Flores,joshuajohnson@hotmail.com,Marc Flores,,2021/02/10,9:30:00,Chicago Courtroom 100,Taylor Townsend,,,Linda Sparks,Agree,,Strongly Agree,,Disagree,,Neutral,,Strongly Disagree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Neutral,,Agree,,,
2021/07/27 10:00:00,Joseph Jones,ystone@gmail.com,Joseph Jones,,2021/07/27,10:00:00,Chicago Courtroom 504,,,,Shawn Allison Jr.,Neutral,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Disagree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Neutral,,Strongly Disagree,,Disagree,,Everything seemed,
2021/02/03 12:30:00,Mr. Brandon Caldwell DDS,vmorris@hayes.com,Mr. Brandon Caldwell DDS,,2021/02/03,12:30:00,Chicago Courtroom 205,James Stevenson,,,Rebecca Randolph,Strongly Agree,,Agree,,Agree,,Disagree,,Neutral,,Neutral,,Disagree,,Neutral,,Agree,,Agree,,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,The man said...,
2021/09/20 12:30:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/09/20,12:30:00,Chicago Courtroom 100,Matthew Schneider,,,,Strongly Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Disagree,,Neutral,,,
2021/02/22 12:00:00,Austin Allen,simpsonkevin@yahoo.com,Austin Allen,,2021/02/22,12:00:00,Chicago Courtroom 404,,,,David Thomas,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,patient,
2021/02/11 09:30:00,Benjamin Scott,fernandeztoni@yahoo.com,Benjamin Scott,,2021/02/11,9:30:00,Markham Courtroom 101,Michele Guerrero,,,Donald Gordon,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Disagree,,Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,The Judge was...,
2021/10/15 12:30:00,Theresa Fisher,sarahuynh@yahoo.com,Theresa Fisher,,2021/10/15,12:30:00,Chicago Courtroom 101,Anne Jefferson,,,Beth Woodward,Neutral,,Disagree,,Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Strongly Disagree,,Agree,,Agree,,Neutral,,Strongly Agree,,Disagree,,Neutral,,Disagree,,Strongly Agree,,Agree,,PD asked for community service,
2021/05/12 12:00:00,John Hood,thomaschristina@davis.net,John Hood,,2021/05/12,12:00:00,Chicago Courtroom 102,,,,Dakota Castillo,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Neutral,,The Judge was...,
2021/02/25 12:30:00,Theresa Fisher,sarahuynh@yahoo.com,Theresa Fisher,,2021/02/25,12:30:00,Chicago Courtroom 205,Diane Stanley,,,Sabrina Davis,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Agree,,Disagree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Strongly Disagree,,Neutral,,Disagree,,Agree,,Agree,,Agree,,Strongly Agree,,The attorney was...,
2021/05/25 12:00:00,Austin Allen,simpsonkevin@yahoo.com,Austin Allen,,2021/05/25,12:00:00,Chicago Courtroom 100,,,,Pamela Howell,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Neutral,,Neutral,,Disagree,,Strongly Disagree,,I could not...,
2021/10/26 10:00:00,Anna Jackson,hughesjessica@cruz.com,Anna Jackson,,2021/10/26,10:00:00,Chicago Courtroom 102,Andrew Scott,,,Paul Brennan,Disagree,,Agree,,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Agree,,Disagree,,Neutral,,Disagree,,Agree,,Strongly Agree,,,
2021/07/30 09:30:00,Renee Smith,wrodriguez@cross-sexton.com,Renee Smith,,2021/07/30,9:30:00,Chicago Courtroom 100,Christina Potter,,,Ms. Cindy Wyatt DVM,Agree,,Strongly Disagree,,Neutral,,Agree,,Strongly Agree,,Strongly Disagree,,Neutral,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,,
2021/07/14 12:30:00,Amanda Wood,sabrinagreen@yahoo.com,Amanda Wood,,2021/07/14,12:30:00,Chicago Courtroom 700,Clayton Obrien,,,Amanda Marsh,Strongly Disagree,,Disagree,,Disagree,,Agree,,Agree,,Strongly Disagree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Neutral,,Strongly Agree,,,
2021/05/17 09:30:00,Sarah Gibbs,bgarcia@brown.biz,Sarah Gibbs,,2021/05/17,9:30:00,Chicago Courtroom 100,,,,,Neutral,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Neutral,,Agree,,Neutral,,Neutral,,Strongly Agree,,Disagree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,,
2021/08/03 12:30:00,Michael Riley,jeffrey93@barnett-estes.com,Michael Riley,,2021/08/03,12:30:00,Chicago Courtroom 506,,,,,Strongly Disagree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Everything seemed,
2021/11/05 12:30:00,Benjamin Scott,fernandeztoni@yahoo.com,Benjamin Scott,,2021/11/05,12:30:00,Chicago Courtroom 404,,,,Sandra Sims,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Disagree,,Agree,,Neutral,,Disagree,,Strongly Agree,,Agree,,,
2021/12/24 12:30:00,Shaun Chandler,mcantu@yahoo.com,Shaun Chandler,,2021/12/24,12:30:00,Chicago Courtroom 100,Joshua Cooper,,,James Thornton,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Disagree,,Agree,,Agree,,Disagree,,Agree,,Agree,,Strongly Disagree,,Agree,,Disagree,,Strongly Agree,,Strongly Disagree,,The police officer was...,
2021/06/25 09:30:00,Jennifer Miles,aburton@osborne.com,Jennifer Miles,,2021/06/25,9:30:00,Chicago Courtroom 602,,,,Jimmy Todd,Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Disagree,,The hearing went quickly,
2021/03/10 10:30:00,Ryan Castillo,jonathanmcdonald@yahoo.com,Ryan Castillo,,2021/03/10,10:30:00,Chicago Courtroom 506,Christopher Schmidt,,,Kelli Brown,Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Disagree,,Agree,,Neutral,,Disagree,,Neutral,,Disagree,,Disagree,,Disagree,,Neutral,,Strongly Agree,,Strongly Disagree,,Defendant did not have an attorney,
2021/07/30 12:00:00,Kathleen Riggs,samanthahall@gmail.com,Kathleen Riggs,,2021/07/30,12:00:00,Chicago Courtroom 100,Erica Fields,,,Lisa Acosta,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Disagree,,Agree,,Agree,,Neutral,,Strongly Agree,,Disagree,,charge was violation of bail bond,
2021/02/05 12:30:00,Jill Weaver,ramirezandrew@gmail.com,Jill Weaver,,2021/02/05,12:30:00,Chicago Courtroom 100,Jeffery Daniels,,,Jason Ali,Agree,,Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Disagree,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,,
2021/05/05 12:30:00,Susan Barajas,lewisvictor@adkins-powell.com,Susan Barajas,,2021/05/05,12:30:00,Chicago Courtroom 706,,,,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Agree,,Strongly Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,Agree,,Agree,,Neutral,,Strongly Disagree,,Neutral,,Neutral,,charge was violation of bail bond,
2021/11/09 11:00:00,Renee Smith,wrodriguez@cross-sexton.com,Renee Smith,,2021/11/09,11:00:00,Chicago Courtroom 100,Chad Hays,,,James Thornton,Disagree,,Strongly Agree,,Disagree,,Strongly Disagree,,Agree,,Neutral,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,The attorney was...,
2021/01/28 12:00:00,Andrew Walker,leah32@hotmail.com,Andrew Walker,,2021/01/28,12:00:00,Chicago Courtroom 602,Melissa Rogers,,,Joseph Brown,Strongly Disagree,,Strongly Agree,,Disagree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Neutral,,The man said...,
2021/07/14 12:30:00,Cassie Bailey,jgreen@hotmail.com,Cassie Bailey,,2021/07/14,12:30:00,Chicago Courtroom 100,Casey Allison,,,Natalie Boyd,Disagree,,Disagree,,Strongly Disagree,,Agree,,Strongly Agree,,Agree,,Disagree,,Neutral,,Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Disagree,,Agree,,Agree,,Disagree,,The police officer was...,
2021/11/09 12:30:00,Haley Cowan,david94@ortega-moss.com,Haley Cowan,,2021/11/09,12:30:00,Chicago Courtroom 102,,,,Joshua Smith,Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Agree,,Strongly Agree,,Strongly Disagree,,Disagree,,Agree,,Strongly Agree,,Agree,,Agree,,Disagree,,Strongly Disagree,,Neutral,,The Judge was...,
2021/12/23 09:30:00,Laura Hampton,bradley75@gmail.com,Laura Hampton,,2021/12/23,9:30:00,Chicago Courtroom 100,,,,,Agree,,Strongly Agree,,Neutral,,Neutral,,Neutral,,Agree,,Agree,,Agree,,Disagree,,Agree,,Agree,,Neutral,,Neutral,,Disagree,,Agree,,Agree,,,
2021/08/12 12:30:00,Haley Cowan,david94@ortega-moss.com,Haley Cowan,,2021/08/12,12:30:00,Chicago Courtroom 404,Anthony Clark,,,Danielle Fisher,Agree,,Disagree,,Disagree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Agree,,Disagree,,Neutral,,Neutral,,Neutral,,Disagree,,Neutral,,Agree,,Agree,,Defendant did not have an attorney,
2021/11/05 10:30:00,Jacob Mercado,kimrobert@gmail.com,Jacob Mercado,,2021/11/05,10:30:00,Chicago Courtroom 302,Shaun Hayes,,,Ryan Hall,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Agree,,The man said...,
2021/05/28 11:00:00,Jessica Fisher,woodchristopher@martin-cummings.com,Jessica Fisher,,2021/05/28,11:00:00,Chicago Courtroom 100,Wendy Dixon,,,Barbara Evans,Agree,,Neutral,,Strongly Agree,,Agree,,Disagree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,,Agree,,Neutral,,Neutral,,Neutral,,Strongly Agree,,The hearing went quickly,
2021/12/27 12:30:00,Kenneth Jones,karen37@price-richardson.org,Kenneth Jones,,2021/12/27,12:30:00,Chicago Courtroom 102,,,,Kimberly Johnson,Agree,,Agree,,Disagree,,Strongly Disagree,,Neutral,,Disagree,,Agree,,Strongly Agree,,Neutral,,Strongly Disagree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Neutral,,Agree,,Offered a continuance due to private...,
2021/11/29 12:00:00,Katie King,pattersonchristopher@hotmail.com,Katie King,,2021/11/29,12:00:00,Chicago Courtroom 100,,,,Amy Gates,Disagree,,Agree,,Strongly Agree,,Disagree,,Agree,,Strongly Disagree,,Disagree,,Agree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,Neutral,,Strongly Disagree,,Agree,,patient,
2021/09/28 11:00:00,John Hood,thomaschristina@davis.net,John Hood,,2021/09/28,11:00:00,Chicago Courtroom 604,,,,Susan Melton,Strongly Agree,,Neutral,,Agree,,Strongly Agree,,Agree,,Disagree,,Disagree,,Agree,,Strongly Agree,,Strongly Disagree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Neutral,,Neutral,,The hearing went quickly,
